  1095	ALA-2
  1096	ALA-2
  1097	ALA-2
  1098	ALA-2
  1099	ALA-2
  1100	ALA-2
  1101	ALA-2
  1102	ALA-2
  1103	ALA-2
  1104	ALA-2
  1105	ALA-2
  1106	ALA-2
  1107	ALA-2
  1108	ALA-2
  1109	ALA-2
  1110	ALA-2
  1111	ALA-2
  1112	ALA-2
  1113	ALA-2
  1114	ALA-2
  1115	ALA-2
  1116	ALA-2
  1117	ALA-2
  1118	ALA-2
  1119	ALA-2
  1120	ALA-2
  1121	ALA-2
  1122	ALA-2
  1123	ALA-2
  1124	ALA-2
  1125	ALA-2
  1126	ALA-2
  1127	ALA-2
  1128	ALA-2
  1129	ALA-2
  1130	ALA-2
  1131	ALA-2
  1132	ALA-2
  1133	ALA-2
  1134	ALA-2
  1135	ALA-2
  1136	ALA-2
  1137	ALA-2
  1138	ALA-2
  1139	ALA-2
  1140	ALA-2
  1141	ALA-2
  1142	ALA-2
  1143	ALA-2
  1144	ALA-2
  1145	ALA-2
  1146	ALA-2
  1147	ALA-2
  1148	ALA-2
  1149	ALA-2
  1150	ALA-2
  1151	ALA-2
  1152	ALA-2
  1153	ALA-2
  1154	ALA-2
  1155	ALA-2
  1156	ALA-2
  1157	ALA-2
  1158	ALA-2
  1159	ALA-2
  1160	ALA-2
  1161	ALA-2
  1162	ALA-2
  1163	ALA-2
  1164	ALA-2
  1165	ALA-2
  1166	ALA-2
  1167	ALA-2
  1168	ALA-2
  1169	ALA-2
  1170	ALA-2
  1171	ALA-2
  1172	ALA-2
  1173	ALA-2
  1174	ALA-2
  1175	ALA-2
  1176	ALA-2
  1177	ALA-2
  1178	ALA-2
  1179	ALA-2
  1180	ALA-2
  1181	ALA-2
  1182	ALA-2
  1183	ALA-2
  1184	ALA-2
  1185	ALA-2
  1186	ALA-2
  1187	ALA-2
  1188	ALA-2
  1189	ALA-2
  1190	ALA-2
  1191	ALA-2
  1192	ALA-2
  1193	ALA-2
  1194	ALA-2
  1195	ALA-2
  1196	ALA-2
  1197	ALA-2
  1198	ALA-2
  1199	ALA-2
  1200	ALA-2
  1201	ALA-2
  1202	ALA-2
  1203	ALA-2
  1204	ALA-2
  1205	ALA-2
  1206	ALA-2
  1207	ALA-2
  1208	ALA-2
  1209	ALA-2
  1210	ALA-2
  1211	ALA-2
  1212	ALA-2
  1213	ALA-2
  1214	ALA-2
  1215	ALA-2
  1216	ALA-2
  1217	ALA-2
  1218	ALA-2
  1219	ALA-2
  1220	ALA-2
  1221	ALA-2
  1222	ALA-2
  1223	ALA-2
  1224	ALA-2
  1225	ALA-2
  1226	ALA-2
