868 134.701 ARG-3
869 133.616 ARG-3
870 136.14 ARG-3
871 137.048 ARG-3
872 135.383 ARG-3
873 126.85 ARG-3
874 122.984 ARG-3
875 128.888 ARG-3
876 130.313 ARG-3
877 122.656 ARG-3
878 120.206 ARG-3
879 121.961 ARG-3
880 119.681 ARG-3
881 117.137 ARG-3
882 114.644 ARG-3
883 114.249 ARG-3
884 120.188 ARG-3
885 119.846 ARG-3
886 123.466 ARG-3
887 126.277 ARG-3
888 126.033 ARG-3
889 124.633 ARG-3
890 126.545 ARG-3
891 123.151 ARG-3
892 121.842 ARG-3
893 125.699 ARG-3
894 131.121 ARG-3
895 131.471 ARG-3
896 133.33 ARG-3
897 130.974 ARG-3
898 126.188 ARG-3
899 121.987 ARG-3
900 120.362 ARG-3
901 123.489 ARG-3
902 125.742 ARG-3
903 127.344 ARG-3
904 132.039 ARG-3
905 131.761 ARG-3
906 128.87 ARG-3
907 126.13 ARG-3
908 123.527 ARG-3
909 128.806 ARG-3
910 136.799 ARG-3
911 138.878 ARG-3
912 131.872 ARG-3
913 128.857 ARG-3
914 131.048 ARG-3
915 130.962 ARG-3
916 128.26 ARG-3
917 130.827 ARG-3
918 131.736 ARG-3
919 131.754 ARG-3
920 130.212 ARG-3
921 122.955 ARG-3
922 119.246 ARG-3
923 125.709 ARG-3
924 129.033 ARG-3
925 127.793 ARG-3
926 128.02 ARG-3
927 128.971 ARG-3
928 125.731 ARG-3
929 120.568 ARG-3
930 120.185 ARG-3
931 128.063 ARG-3
932 130.056 ARG-3
933 130.345 ARG-3
934 137.153 ARG-3
935 135.963 ARG-3
936 131.661 ARG-3
937 134.102 ARG-3
938 131.54 ARG-3
939 127.188 ARG-3
940 129.243 ARG-3
941 135.303 ARG-3
942 138.004 ARG-3
943 135.815 ARG-3
944 138.147 ARG-3
945 142.118 ARG-3
946 139.576 ARG-3
947 137.363 ARG-3
948 141.104 ARG-3
949 143.719 ARG-3
950 141.093 ARG-3
951 140.768 ARG-3
952 143.041 ARG-3
953 146.232 ARG-3
954 150.723 ARG-3
955 150.95 ARG-3
956 144.896 ARG-3
957 139.645 ARG-3
958 142.201 ARG-3
959 145.393 ARG-3
960 140.255 ARG-3
961 137.974 ARG-3
962 141.493 ARG-3
963 140.308 ARG-3
964 134.261 ARG-3
965 134.59 ARG-3
966 137.491 ARG-3
967 135.29 ARG-3
968 134.706 ARG-3
969 138.767 ARG-3
970 137.902 ARG-3
971 136.253 ARG-3
972 138.855 ARG-3
973 141.725 ARG-3
974 142.287 ARG-3
975 141.02 ARG-3
976 138.561 ARG-3
977 135.107 ARG-3
978 132.087 ARG-3
979 135.314 ARG-3
980 141.462 ARG-3
981 142.14 ARG-3
982 141.422 ARG-3
983 148.711 ARG-3
984 149.425 ARG-3
985 138.325 ARG-3
986 136.112 ARG-3
987 139.152 ARG-3
988 134.551 ARG-3
989 133.713 ARG-3
990 138.246 ARG-3
991 134.467 ARG-3
992 128.479 ARG-3
993 129.777 ARG-3
994 131.137 ARG-3
995 134.824 ARG-3
996 138.114 ARG-3
997 138.695 ARG-3
998 137.974 ARG-3
999 137.599 ARG-3
1000 136.179 ARG-3
1001 132.111 ARG-3
1002 130.787 ARG-3
1003 132.669 ARG-3
1004 134.648 ARG-3
1005 133.115 ARG-3
1006 126.813 ARG-3
1007 123.418 ARG-3
1008 127.387 ARG-3
1009 129.15 ARG-3
1010 126.777 ARG-3
1011 129.742 ARG-3
1012 132.759 ARG-3
1013 137.264 ARG-3
1014 138.589 ARG-3
1015 142.119 ARG-3
1016 145.756 ARG-3
1017 145.015 ARG-3
1018 145.337 ARG-3
1019 148.88 ARG-3
1020 147.38 ARG-3
1021 141.549 ARG-3
1022 142.466 ARG-3
1023 145.848 ARG-3
1024 144.37 ARG-3
1025 146.795 ARG-3
1026 148.887 ARG-3
1027 145.362 ARG-3
1028 140.998 ARG-3
1029 143.271 ARG-3
1030 144.316 ARG-3
1031 145.263 ARG-3
1032 144.061 ARG-3
1033 143.867 ARG-3
1034 143.285 ARG-3
1035 142.033 ARG-3
1036 139.834 ARG-3
1037 140.836 ARG-3
1038 141.422 ARG-3
1039 144.719 ARG-3
1040 149.607 ARG-3
1041 152.378 ARG-3
1042 144.463 ARG-3
1043 139.233 ARG-3
1044 140.247 ARG-3
1045 138.402 ARG-3
1046 138.424 ARG-3
1047 144.776 ARG-3
1048 149.325 ARG-3
1049 150.074 ARG-3
1050 148.449 ARG-3
1051 144.31 ARG-3
1052 140.556 ARG-3
1053 142.981 ARG-3
1054 144.552 ARG-3
1055 144.733 ARG-3
1056 142.136 ARG-3
1057 139.617 ARG-3
1058 136.793 ARG-3
1059 131.625 ARG-3
1060 133.164 ARG-3
1061 139.045 ARG-3
1062 139.31 ARG-3
1063 136.891 ARG-3
1064 138.574 ARG-3
1065 138.174 ARG-3
1066 137.959 ARG-3
1067 137.933 ARG-3
1068 140.997 ARG-3
1069 143.993 ARG-3
1070 146.134 ARG-3
1071 147.538 ARG-3
1072 147.164 ARG-3
1073 148.306 ARG-3
1074 154.756 ARG-3
1075 154.528 ARG-3
1076 154.654 ARG-3
1077 158.311 ARG-3
1078 159.416 ARG-3
1079 158.379 ARG-3
1080 160.96 ARG-3
1081 160.621 ARG-3
1082 158.379 ARG-3
1083 157.982 ARG-3
1084 160.484 ARG-3
1085 159.54 ARG-3
1086 155.283 ARG-3
1087 150.88 ARG-3
1088 150.617 ARG-3
1089 150.605 ARG-3
1090 151.633 ARG-3
1091 152.001 ARG-3
1092 149.644 ARG-3
1093 147.043 ARG-3
1094 148.252 ARG-3
1095 149.45 ARG-3
1096 151.349 ARG-3
1097 149.233 ARG-3
1098 150.719 ARG-3
1099 154.09 ARG-3
1100 151.759 ARG-3
1101 149.544 ARG-3
1102 147.762 ARG-3
1103 142.52 ARG-3
1104 141.047 ARG-3
1105 140.018 ARG-3
1106 141.687 ARG-3
1107 143.434 ARG-3
1108 142.925 ARG-3
1109 142.807 ARG-3
1110 144.931 ARG-3
1111 143.356 ARG-3
1112 146.595 ARG-3
1113 149.645 ARG-3
1114 145.281 ARG-3
1115 146.302 ARG-3
1116 149.84 ARG-3
1117 142.795 ARG-3
1118 139.377 ARG-3
1119 143.445 ARG-3
1120 145.238 ARG-3
1121 144.612 ARG-3
1122 147.795 ARG-3
1123 148.199 ARG-3
1124 147.954 ARG-3
1125 146.612 ARG-3
1126 141.297 ARG-3
1127 141.864 ARG-3
1128 148.417 ARG-3
1129 149.947 ARG-3
1130 147.055 ARG-3
1131 147.959 ARG-3
1132 148.355 ARG-3
1133 142.206 ARG-3
1134 138.795 ARG-3
1135 138.171 ARG-3
1136 135.97 ARG-3
1137 134.91 ARG-3
1138 135.437 ARG-3
1139 133.456 ARG-3
1140 132.727 ARG-3
1141 129.965 ARG-3
1142 128.286 ARG-3
1143 130.977 ARG-3
1144 133.753 ARG-3
1145 135.724 ARG-3
1146 136.291 ARG-3
1147 137.813 ARG-3
1148 146.03 ARG-3
1149 148.067 ARG-3
1150 144.767 ARG-3
1151 143.898 ARG-3
1152 145.784 ARG-3
1153 145.727 ARG-3
