342 -98.207 -175.883
343 -97.640 -175.896
344 -97.459 -175.919
345 -97.683 -175.945
346 -98.344 -175.966
347 -99.471 -175.973
348 -101.063 -175.963
349 -103.057 -175.942
350 -105.343 -175.916
351 -107.814 -175.889
352 -110.399 -175.859
353 -113.058 -175.816
354 -115.758 -175.743
355 -118.450 -175.623
356 -121.044 -175.443
357 -123.410 -175.199
358 -125.414 -174.895
359 -126.970 -174.541
360 -128.060 -174.150
361 -128.727 -173.735
362 -129.029 -173.310
363 -128.997 -172.884
364 -128.616 -172.468
365 -127.823 -172.077
366 -126.543 -171.729
367 -124.735 -171.445
368 -122.440 -171.248
369 -119.788 -171.161
370 -116.950 -171.204
371 -114.087 -171.395
372 -111.311 -171.747
373 -108.695 -172.263
374 -106.291 -172.929
375 -104.138 -173.719
376 -102.280 -174.589
377 -100.765 -175.487
378 -99.630 -176.361
379 -98.893 -177.171
380 -98.552 -177.889
381 -98.603 -178.503
382 -99.043 -179.005
383 -99.876 -179.392
384 -101.099 -179.658
385 -102.696 -179.795
386 -104.621 -179.799
387 -106.789 -179.671
388 -109.082 -179.421
389 -111.374 -179.068
390 -113.572 -178.634
391 -115.638 -178.141
392 -117.571 -177.613
393 -119.390 -177.073
394 -121.097 -176.542
395 -122.659 -176.049
396 -124.003 -175.627
397 -125.045 -175.304
398 -125.730 -175.100
399 -126.062 -175.020
400 -126.106 -175.059
401 -125.954 -175.206
402 -125.690 -175.453
403 -125.360 -175.796
404 -124.968 -176.234
405 -124.483 -176.770
406 -123.871 -177.400
407 -123.127 -178.118
408 -122.293 -178.910
409 -121.441 -179.759
410 -120.650 179.354
411 -119.981 178.447
412 -119.470 177.533
413 -119.131 176.625
414 -118.961 175.741
415 -118.944 174.898
416 -119.060 174.115
417 -119.280 173.412
418 -119.582 172.807
419 -119.947 172.313
420 -120.377 171.937
421 -120.890 171.681
422 -121.506 171.546
423 -122.237 171.531
424 -123.071 171.633
425 -123.968 171.844
426 -124.872 172.147
427 -125.724 172.521
428 -126.483 172.942
429 -127.134 173.394
430 -127.682 173.876
431 -128.140 174.395
432 -128.516 174.967
433 -128.803 175.603
434 -128.985 176.305
435 -129.034 177.065
436 -128.932 177.860
437 -128.673 178.659
438 -128.275 179.430
439 -127.773 -179.852
440 -127.214 -179.210
441 -126.645 -178.659
442 -126.107 -178.219
443 -125.629 -177.909
444 -125.224 -177.748
445 -124.889 -177.754
446 -124.612 -177.937
447 -124.378 -178.296
448 -124.182 -178.819
449 -124.031 -179.491
450 -123.948 179.707
451 -123.961 178.791
452 -124.091 177.789
453 -124.336 176.736
454 -124.672 175.685
455 -125.060 174.702
456 -125.457 173.858
457 -125.828 173.210
458 -126.158 172.790
459 -126.450 172.605
460 -126.724 172.640
461 -127.009 172.877
462 -127.336 173.300
463 -127.735 173.899
464 -128.222 174.668
465 -128.796 175.596
466 -129.439 176.664
467 -130.110 177.828
468 -130.767 179.040
469 -131.382 -179.752
470 -131.958 -178.591
471 -132.523 -177.507
472 -133.115 -176.516
473 -133.757 -175.624
474 -134.442 -174.831
475 -135.126 -174.145
476 -135.741 -173.578
477 -136.218 -173.139
478 -136.510 -172.832
479 -136.600 -172.643
480 -136.508 -172.557
481 -136.269 -172.559
482 -135.917 -172.642
483 -135.466 -172.812
484 -134.912 -173.078
485 -134.237 -173.452
486 -133.427 -173.939
487 -132.495 -174.533
